45247_57 ,A15YKQU4TT7169 ,The word love can refer to a variety of different feelings&#44; states&#44; and attitudes&#44; ranging from generic pleasure (&quot;I loved that meal&quot;) to intense interpersonal attraction (&quot;I love my wife&quot;). &quot;Love&quot; can also refer specifically to the passionate desire and intimacy of romantic love&#44; to the sexual love of eros (cf. Greek words for love)&#44; to the emotional closeness of familial love&#44; or to the platonic love that defines friendship&#44;[3] to the profound oneness or devotion of religious love. [4] This diversity of uses and meanings&#44; combined with the complexity of the feelings involved&#44; makes love unusually difficult to consistently define&#44; even compared to other emotional states.  Love in its various forms acts as a major facilitator of interpersonal relationships and&#44; owing to its central psychological importance&#44; is one of the most common themes in the creative arts.,951
2646_55 ,AL9K2BNO4E0F4 ,For example&#44; in Jamaica&#44; a AT&amp;T customer opted for an international service. Additional payment of 65 per minute can be made&#44; whereas a B-Mobile (Jamaica) customer has to pay for an equivalent international service /bin/sh.20 for every minute.  Some service providers focus on international sales&#44; whereas some others on regional sales.  For example&#44; The National Phone Company of Jamaica&#44; Cable and Wireless (C&amp;W) Company&#39;s position is that the same B-phone customers spend less on local calls and more on international calls.  This difference is mainly because of the currency conversion&#44; because SIM card is purchased in local currency.  In America&#44; there is no competition for such services because some prominent service providers do not offer settle-when-you-quit service.  [settlement-when-you-quit requirements Reference&#44; T-Mobile Report&#44; Offer to Verizon One&#44; AT&amp;T not till 12/2008],951
55057_206 ,A15YKQU4TT7169 ,Economic reforms included a unified modern currency based on the yen&#44; banking&#44; commercial and tax laws&#44; stock exchanges&#44; and a communications network. Establishment of a modern institutional framework conducive to an advanced capitalist economy took time but was completed by the 1890s. By this time&#44; the government had largely relinquished direct control of the modernization process&#44; primarily for budgetary reasons. Many of the former daimyo&#44; whose pensions had been paid in a lump sum&#44; benefited greatly through investments they made in emerging industries.  The government was initially involved in economic modernization&#44; providing a number of &quot;model factories&quot; to facilitate the transition to the modern period. After the first twenty years of the Meiji period&#44; the industrial economy expanded rapidly until about 1920 with inputs of advanced Western technology and large private investments.,949
2646_5 ,AL9K2BNO4E0F4 ,In 1908&#44; a wireless telephone was patented by Nathan B. Stubblefield Murray&#44; Kentuckey.  In this patent&#44; they represented the case of &quot;uses of radio telephone&quot;&#44; and not for the straight cellular telephone as understood now.  In 1947 sale of base stations of mobile phones was started by the engineers of the Bell Laboratories of AT&amp;T and during the decade of 1960 Bell Laboratories further improved this.  There is a long and detailed history for the radio phone which extends upto the introduction and total exhibition of radio telephony by Reginald Fassendon&#44; during the second world war and in the decade of 1950s&#44; usage of radio telephonic link in public services and army&#44; whereas hand cellular radio instruments&#44; as we know them today&#44; are available after 1973&#44; American Patent No. 3449750 was given for the first wireless phone to George Sweygert&#44; Ohio&#44; Uclid on 10 June 1969.,945
1149_136 ,A1GEUMI28IQ2PS ,Many types of applications available for Microsoft Windows and Mac OS X are also available for Linux. Commonly&#44; either a free software application will exist which does the functions of an application found on another operating system&#44; or that application will have a version that works on Linux (such as Skype). Furthermore&#44; the Wine project provides a Windows compatibility layer to run unmodified Windows applications on Linux. CrossOver is a proprietary solution based on the open source Wine project that supports running Windows versions of Microsoft Office&#44; Intuit applications such as Quicken and QuickBooks&#44; Adobe Photoshop versions through CS2&#44; and many popular games such as World of Warcraft and Team Fortress 2. In other cases&#44; where there is no Linux port of some software in areas such as desktop publishing[57] and professional audio&#44;[58][59][60] there is equivalent software available on Linux.,943
72463_126 ,A15YKQU4TT7169 ,Wikipedia receives between 25&#44;000 and 60&#44;000 page requests per second&#44; depending on time of day.[155] Page requests are first passed to a front-end layer of Squid caching servers.[156] Further statistics are available based on a publicly available 3-months Wikipedia access trace.[157] Requests that cannot be served from the Squid cache are sent to load-balancing servers running the Linux Virtual Server software&#44; which in turn pass the request to one of the Apache web servers for page rendering from the database. The web servers deliver pages as requested&#44; performing page rendering for all the language editions of Wikipedia. To increase speed further&#44; rendered pages are cached in a distributed memory cache until invalidated&#44; allowing page rendering to be skipped entirely for most common page accesses. Two larger clusters in the Netherlands and Korea now handle much of Wikipedia&#39;s traffic load.,937
45247_98 ,A15YKQU4TT7169 ,In both mainland China and Taiwan&#44; the use of Mandarin as the medium of instruction in the educational system and in the media has contributed to the spread of Mandarin. As a result&#44; Mandarin is now spoken fluently by most people in mainland China and Taiwan.  In Hong Kong and Macau&#44; which are now special administrative regions of the People&#39;s Republic of China&#44; Standard Cantonese has been the primary language spoken by the majority of the population&#44; due to historical and linguistic reasons. After Hong Kong&#39;s handover from Britain and Macau&#39;s handover from Portugal&#44; Mandarin has become only slightly more understood (but still not widely spoken) and is used by the governments of the two territories to communicate with the Central People&#39;s Government of the PRC. Cantonese remains the official government language of Hong Kong and Macau when not communicating with mainland China.,929
872_289 ,A1CWCJ8MKSQHPI ,Gandhijis earlier articles from South Africa have been highly debated. On 7th March 1908&#44; Gandhiji&#44; in the &quot;Indian Opinion&quot;&#44; wrote about his imprisonment in South Africa. He wrote that &quot;It seems an uncivilized rule&#44; moreso when one is a prisoner.Prisoners live difficult&#44; dirty lives like animals.&quot; In 1903&#44; He wrote&#44; &quot;I believe that I also belong to a pure race&#44; as they do.But i agree that the whites in South Africa should be considered as a higher race.&quot; In his days in South Africa&#44; Gandhiji often opposed the unfair treatment of Indians by the whites&#44; and he describes this as&#44;&quot;It is definitely better than the Kaffirs.&quot;It is worth considering that the meaning of Kaffirs in Gandhiji&#39;s times was quite different than its meaning today.Gandhiji&#44; in his articles&#44; has urged some people in declaring themselves as a higher race.,927
8066_122 ,A1GEUMI28IQ2PS ,The song was featured in a Zune advertisement in 2006 and again in an iPod advertisement in 2007.    An 18-year-old British student&#44; Nick Haley&#44; used the song in a homemade 30-second commercial for the iPod touch that he created and then posted on the video sharing site YouTube on September 11&#44; 2007. Creative executives from Apple&#39;s advertising agency&#44; TBWA\Chiat\Day&#44; saw Haley&#39;s creation&#44; contacted him and enlisted him to remake it as a broadcast version. The spot began airing in the U.S. on October 28&#44; 2007.An unofficial fan-produced video received an overwhelmingly large number of views on YouTube. It was removed from the YouTube most-viewed list for a short time pending an investigation by YouTube&#44; but was then reinstated. On March 15&#44; 2008 the poster of this fan video removed it from YouTube&#44; though it remained on the most-viewed list for a short time afterwards,927
72463_40 ,A15YKQU4TT7169 ,The &quot;History&quot; page attached to each article records every single past revision of the article&#44; though a revision with libelous content&#44; criminal threats or copyright infringements may be removed afterwards.[50][51] This feature makes it easy to compare old and new versions&#44; undo changes that an editor considers undesirable&#44; or restore lost content. The &quot;Discussion&quot; pages associated with each article are used to coordinate work among multiple editors.[52] Regular contributors often maintain a &quot;watchlist&quot; of articles of interest to them&#44; so that they can easily keep tabs on all recent changes to those articles. Computer programs called Internet bots have been used widely to remove vandalism as soon as it was made&#44;[16] to correct common misspellings and stylistic issues&#44; or to start articles such as geography entries in a standard format from statistical data.,927
1762_245 ,A1RAFJLFW2X2V6 ,There are many philosophical issues concerning the existence of God. Some definitions of God are sometimes nonspecific&#44; while other definitions can be self-contradictory. Arguments for the existence of God typically include metaphysical&#44; empirical&#44; inductive&#44; and subjective types&#44; while others revolve around perceived holes in evolutionary theory and order and complexity in the world. Arguments against the existence of God typically include empirical&#44; deductive&#44; and inductive types. Conclusions reached include: &quot;God does not exist&quot; (strong atheism); &quot;God almost certainly does not exist&quot;[17] (de facto atheism); &quot;no one knows whether God exists&quot; (agnosticism); &quot;God exists&#44; but this cannot be proven or disproven&quot; (weak theism); and &quot;God exists and this can be proven&quot; (strong theism). There are numerous variations on these positions.,923
84960_179 ,A15YKQU4TT7169 ,The story according to the priests is that when the sage Agastya compleated his uttara desha yatra and started dakshina desha yatra he found the beautiful and pleasent place called yaganti( Nekanti-i have seen)and thought to build a temple for Lord Venkateswara on this site . while roaming around caves one of the caves was found to have a very old statue of Lord Vishnu . After all the yagna&#44; homa and poojas he found that the statue really contains a small defect as broken nail on the foot thumb finger. To seek an explanation he prayed to Shiva and Shiva explained that at this place which contains natural springs and nature only I can be worshipped. Then the sage Agastya asked a boom to Shiva to reside in this place for eternity with Mother Parvathi. So this place is called as Umamahesware (ume: parvathi&#44; maheswara: shiva) temple. The shrine contains the statue of Shiva and Parvathi on a single stone.,921
47017_292 ,A1RAFJLFW2X2V6 ,France is the world&#39;s sixth-largest agricultural producer and the second-largest agricultural exporter&#44; after the United States[8]. However&#44; the destination of 70% of its exports are other EU member states and many poor African countries (including its former colonies) which face serious food shortage. Wheat&#44; beef&#44; pork&#44; poultry&#44; and dairy products are the principal exports. The United States&#44; although the second-largest exporter to France&#44; faces stiff competition from domestic production&#44; other EU member states&#44; and third world countries. U.S. agricultural exports to France&#44; totalling some $600 million annually&#44; consist primarily of soybeans and products&#44; feeds and fodders&#44; seafood&#44; and consumer oriented products&#44; especially snack foods and nuts. French exports to the United States are mainly cheese&#44; processed products and wine.,913
872_247 ,A2CSX5G96MCRHK ,The advices and life of Gandhi inspired many and some of them  considered him as their teacher&#44; and some others dedicated their life towards spreading the principles and ideologies of Gandhi.Roman Roland was one among them  and he discussed about Gandhi in his book Mahathma Gandhi.The famous Brazilian Anarchist and Feminist Maria Lacerda de wrote about Gandhi in her book Santhivadi.Famous scientist Albert Einstein used to write to Gandhi in 1931 and in one of his letters he portrayed  Gandhi as the &#39; role model for the future&#39;.Lanza del Vasto was influenced by Gandhiji&#39;s principles and he came to India so as to live with Gandhi in 1936 and after he went back to Europe to spread his  ideologies and as he established community of the Ark in 1948 in Europe. Madeleine (Meera Behan)who was the daughter of a British Naval officer spent most her life time as a follower of Gandhi in India.,910
53283_484 ,A3J1PP96QX14U0 ,Suffering from the Great Depression&#44; the harsh peace conditions dictated by the Treaty of Versailles&#44; and a long succession of more or less unstable governments&#44; the people of Germany increasingly lacked identification with their political system and the &quot;Establishment Parties&quot; in their parliamentary democracy. This was exacerbated by a widespread right-wing (monarchist&#44; vlkisch&#44; and Nazi) Dolchstolegende&#44; which promoted the view that Germany had lost World War I because of the efforts and influence of those who wanted to overthrow the government. The top brass of the Weimar government was accused of betraying the German Nation by signing the Versailles Treaty&#44; while the radical left-wing communists&#44; such as the Spartacist League&#44; had wanted a revolution to abolish &quot;capitalist rule&quot; in favour of a Rterepublik&#44; and were also targeted.,905
47017_297 ,A15YKQU4TT7169 ,With an estimated population of 65.4 million people (as of 1 Jan. 2010)&#44;[7] France is the 20th most populous country in the world. In 2003&#44; France&#39;s natural population growth (excluding immigration) was responsible for almost all natural population growth in the European Union. In 2004&#44; population growth was 0.68% and then in 2005 birth and fertility rates continued to increase. The natural increase of births over deaths rose to 299&#44;800 in 2006. The total fertility rate rose to 2.02 in 2008&#44;[7] from 1.88 in 2002.[175]  The largest cities in France&#44; in terms of metropolitan area population&#44; are Paris (11&#44;769&#44;433)&#44; Lyon (1&#44;748&#44;271)&#44; Marseille (1&#44;605&#44;000)&#44; Lille (1&#44;164&#44;716)&#44; Nice (1&#44;197&#44;751)&#44; Toulouse (1&#44;102&#44;882)&#44; Bordeaux (999&#44;149)&#44; Nantes (804&#44;000) and Strasbourg (639&#44;000).,903
1149_6 ,A1GEUMI28IQ2PS ,The operating system was first released in 1999 as Mac OS X Server 1.0&#44; with a desktop-oriented version (Mac OS X v10.0) following in March 2001. Since then&#44; six more distinct &quot;client&quot; and &quot;server&quot; editions of Mac OS X have been released&#44; the most recent being Mac OS X v10.6&#44; which was first made available on August 28&#44; 2009. Releases of Mac OS X are named after big cats; the current version of Mac OS X is &quot;Snow Leopard&quot;.  The server edition&#44; Mac OS X Server&#44; is architecturally identical to its desktop counterpart but usually runs on Apple&#39;s line of Macintosh server hardware. Mac OS X Server includes work group management and administration software tools that provide simplified access to key network services&#44; including a mail transfer agent&#44; a Samba server&#44; an LDAP server&#44; a domain name server&#44; and others.,900
81232_10 ,A15YKQU4TT7169 ,n the twenty-first incarnation&#44; Vishnu became a Buddha . Buddha&#39;s purpose of the birth was to delude asuras. The Sri Vaishnavas do not believe that Buddha was Vishnu&#39;s incarnation&#44; but Madhvas believe that Buddha was indeed Vishnu&#39;s incarnation. In the Brahmanda purana it is said (source wiki) &quot;In order to delude the demons&#44; he (Lord Buddha) was present in the form of a child on the way while the foolish Jina (a demon)&#44; imagined him to be his son. Later on&#44; Lord Sri Hari (as avatara-buddha) expertly deluded Jina and other demons by his strong words of non-violence.&quot;  The twenty-second incarnation is yet to come. And Vishnu will come. Vishnu will be born as Kalki&#44; so as to destroy evil in the world and restore righteousness&quot;.  There have been several other incarnations of Vishnu. But the ones mentioned above are the major ones.,889
28539_63 ,A1GEUMI28IQ2PS ,The environment in China has traditionally been neglected as the country concentrates on its rise as an economic power. Despite a recent interest in environmental reform&#44; pollution has made cancer the leading cause of death in 30 cities and 78 counties&#44; the Ministry of Health says.[1] Only 1 percent of the countrys 560 million city inhabitants (2007) breathe air deemed safe by the European Union. Chinese industry scores very poorly in energy efficiency. Chinese steel factories use one-fifth more energy per ton than the international average. Cement needs 45 percent more power&#44; and ethylene needs 70 percent more than average&#44; the World Bank says. A lot of the pollution in China nowadays is generated for producing the cheap products that fill stores in the United States and Europe. However&#44; the major victim of this pollution is the Chinese population itself.,888
50557_81 ,A2U97186TBAC51 ,Children living in the cities which are more polluted in the world are suffering from the diseases like asthma and pneumonia and some kind of lung illness. In the cities like New Delhi&#44; India government imposed rules to only use Environmental gas for buses to reduce the pollution and to aware the young citizens. world health organization has declared clean air act in 1980 in the countries like Sudan&#44; magnolia  and Indonesia which are Low economy countries and most of the population is poor with huge populations. But in 2002 minimum 146 million Americans were living in those places which didn&#39;t followed at least one of the rules of 1998&#39;s National environment act. Those areas are effected with Ozone&#44; Sulfur dioxide&#44; nitrogen dioxide&#44; carbon monoxide&#44; and citrate. Children are effected with this Because most of the time children spends time out.,887
1149_235 ,A15YKQU4TT7169 ,In many cities and regions&#44; local associations known as Linux Users Groups (LUGs) seek to promote their preferred distribution and by extension free software. They hold meetings and provide free demonstrations&#44; training&#44; technical support&#44; and operating system installation to new users. Many Internet communities also provide support to Linux users and developers. Most distributions and free software / open source projects have IRC chatrooms or newsgroups. Online forums are another means for support&#44; with notable examples being LinuxQuestions.org and the Gentoo forums. Linux distributions host mailing lists; commonly there will be a specific topic such as usage or development for a given list.  There are several technology websites with a Linux focus. Print magazines on Linux often include cover disks including software or even complete Linux distributions,887
63528_49 ,A3V7G0CFREWGTP ,point&#44; pole&#44; police&#44; policy&#44; politics&#44; poling&#44; polytechnics&#44;  popular&#44; port&#44; portion&#44; positive&#44; post&#44; posting&#44; postmortem&#44;  potency&#44; power&#44; particles&#44; practice&#44; player&#44; precaution&#44; preference&#44; pregnant&#44; preliminary&#44; present&#44; president&#44;   process&#44; prize&#44; primary&#44; principal&#44; printing press&#44; private&#44; probation&#44; problem&#44; procedure&#44; producer&#44; profit&#44; progress report&#44; project&#44; promissory note&#44; promotion&#44; proper&#44; profit&#44; proprietor&#44; prosecutor&#44; protocol&#44; psychiatrist&#44; public garden&#44; publisher&#44; puncture&#44; punishment&#44; purpose&#44; puzzle&#44; pounce&#44; pencil&#44; plug&#44; pump&#44; qualification&#44; quality&#44; quarter&#44; quarry&#44; question&#44; quorum&#44; quota&#44; quotation,886
1149_236 ,A15YKQU4TT7169 ,Many types of applications available for Microsoft Windows and Mac OS X are also available for Linux. Commonly&#44; either a free software application will exist which does the functions of an application found on another operating system&#44; or that application will have a version that works on Linux (such as Skype). Furthermore&#44; the Wine project provides a Windows compatibility layer to run unmodified Windows applications on Linux. CrossOver is a proprietary solution based on the open source Wine project that supports running Windows versions of Microsoft Office&#44; Intuit applications such as Quicken and QuickBooks&#44; Adobe Photoshop versions through CS2&#44; and many popular games such as World of Warcraft and Team Fortress 2. In other cases&#44; where there is no Linux port of some software in areas such as desktop publishing[57] and professional audio&#44;,882
72463_77 ,A1GEUMI28IQ2PS ,In February 2007&#44; an article in The Harvard Crimson newspaper reported that some of the professors at Harvard University include Wikipedia in their syllabi&#44; but that there is a split in their perception of using Wikipedia.[115] In June 2007&#44; former president of the American Library Association Michael Gorman condemned Wikipedia&#44; along with Google&#44;[116] stating that academics who endorse the use of Wikipedia are &quot;the intellectual equivalent of a dietitian who recommends a steady diet of Big Macs with everything.&quot; He also said that &quot;a generation of intellectual sluggards incapable of moving beyond the Internet&quot; was being produced at universities. He complains that the web-based sources are discouraging students from learning from the more rare texts which are either found only on paper or are on subscription-only web sites.,873
50557_65 ,AL9K2BNO4E0F4 ,Because of less clearnce&#44; air pollution happens in places where people spend most of their time.  Radon (Rn) gas is a carcinogen&#44; which comes out of the earth at some places and spreads in the houses.  Formaldehyde (H2CO) gas is emitted from building materials like carpets and plywood.  While dryinig&#44; paints and solvents emit volatile organic compounds (VOCs).  Lead based paint can turn into dust and can go inside the body through breathing.  Deliberate air pollution is caused by air fresheners&#44; incense and other scented materials.  Smoke from the stoves in which wood is burnt in a controlled manner&#44; and from the fireplaces&#44; can add in considerable quantities to the inner and outer air&#44; the effect of smoking.  Insecticides&#39; and chemicals&#39; sprays without adequate ventillation can cause harmful effects by internal pollution.,870
72463_4 ,A1GEUMI28IQ2PS ,Wikipedia has been accused of exhibiting systemic bias and inconsistency;[13] additionally&#44; critics argue that Wikipedia&#39;s open nature and a lack of proper sources for much of the information makes it unreliable.[107] Some commentators suggest that Wikipedia is generally reliable&#44; but that the reliability of any given article is not always clear.[12] Editors of traditional reference works such as the Encyclopdia Britannica have questioned the project&#39;s utility and status as an encyclopedia.[108] Many university lecturers discourage students from citing any encyclopedia in academic work&#44; preferring primary sources;[109] some specifically prohibit Wikipedia citations.[110] Co-founder Jimmy Wales stresses that encyclopedias of any type are not usually appropriate as primary sources&#44; and should not be relied upon as authoritative,861
72463_2 ,A15YKQU4TT7169 ,Larry Sanger and Jimmy Wales founded Wikipedia.[23][24] While Wales is credited with defining the goal of making a publicly editable encyclopedia&#44;[25][26] Sanger is usually credited with the strategy of using a wiki to reach that goal.[27] On January 10&#44; 2001&#44; Larry Sanger proposed on the Nupedia mailing list to create a wiki as a &quot;feeder&quot; project for Nupedia.[28] Wikipedia was formally launched on January 15&#44; 2001&#44; as a single English-language edition at www.wikipedia.com&#44;[29] and announced by Sanger on the Nupedia mailing list.[25] Wikipedia&#39;s policy of &quot;neutral point-of-view&quot;[30] was codified in its initial months&#44; and was similar to Nupedia&#39;s earlier &quot;nonbiased&quot; policy. Otherwise&#44; there were relatively few rules initially and Wikipedia operated independently of Nupedia.,854
72463_96 ,A1GEUMI28IQ2PS ,Wales performed a study finding that over 50% of all the edits are done by just 0.7% of the users (at the time: 524 people). This method of evaluating contributions was later disputed by Aaron Swartz&#44; who noted that several articles he sampled had large portions of their content (measured by number of characters) contributed by users with low edit counts.[128] A 2007 study by researchers from Dartmouth College found that &quot;anonymous and infrequent contributors to Wikipedia ... are as reliable a source of knowledge as those contributors who register with the site.&quot;[129] Although some contributors are authorities in their field&#44; Wikipedia requires that even their contributions be supported by published and verifiable sources. The project&#39;s preference for consensus over credentials has been labeled &quot;anti-elitism.&quot;,853
1149_228 ,A15YKQU4TT7169 ,User Account Control&#44; or UAC is perhaps the most significant and visible of these changes. UAC is a security technology that makes it possible for users to use their computer with fewer privileges by default&#44; with a view to stopping malware from making unauthorized changes to the system. This was often difficult in previous versions of Windows&#44; as the previous &quot;limited&quot; user accounts proved too restrictive and incompatible with a large proportion of application software&#44; and even prevented some basic operations such as looking at the calendar from the notification tray. In Windows Vista&#44; when an action is performed that requires administrative rights (such as installing/uninstalling software or making system-wide configuration changes)&#44; the user is first prompted for an administrator name and password,846
72463_34 ,A15YKQU4TT7169 ,Wikipedia&#39;s departure from the expert-driven style of the encyclopedia building mode and the large presence of unacademic content have been noted several times. When Time magazine recognized You as its Person of the Year for 2006&#44; acknowledging the accelerating success of online collaboration and interaction by millions of users around the world&#44; it cited Wikipedia as one of several examples of Web 2.0 services&#44; along with YouTube&#44; MySpace&#44; and Facebook.[18] Some noted the importance of Wikipedia not only as an encyclopedic reference but also as a frequently updated news resource because of how quickly articles about recent events appear.[19][20] Students have been assigned to write Wikipedia articles&#44; as an exercise in clearly and succinctly explaining difficult concepts to an uninitiated audience.,838
54_198 ,A2HYN509OGM53T ,Some popular films are: Mahal (1949)&#44; Sri 420 (1955)&#44; Mother India (1957)&#44; Mugal-a-Azam (1960)&#44; Guide (1965)&#44; Pakiza (1972)&#44; Bobi(1973)&#44; Zanzeer(1973)&#44;Yadoon ki Baraat (1973)&#44; Diwar (1975)&#44; Shole(1975)&#44; Mr.India (1987)&#44; Kayamat se Kayamat Tak (1988)&#44; Maine Pyar Kiya (1989)&#44; Jo Jeeta Wahi Sikander (1991)&#44; Ham Apke Hain Koun (1994)&#44; Dilwale Dulhaniya le Jayenge (1995)&#44; Dil to Pagal Hai (1997)&#44; Kuch Kuch Hota Hai (1998)&#44; Taal (1999)&#44; Kaho na Pyaar Hai (2000)&#44; Lagaan(2001)&#44;Dil Chahaita Hai (2001)&#44; Kabhi Khushi Kabhi Gum(2001)&#44; Devdas (2002)&#44; Saathiya (2002)&#44; Munna Bhai MBBS (2003)&#44; Kal Ho Na Ho (2003)&#44; Dhoom (2004)&#44; Veer-Zaara (2004)&#44;Swadesh (2004)&#44; Salaam Namaste (2005)&#44; Rang De Basanti (2006) etc.,832
1149_285 ,A3J1PP96QX14U0 ,Windows Vista was released on November 30&#44; 2006 to business customers&#44; consumer versions following on January 30&#44; 2007. Windows Vista intended to have enhanced security by introducing a new restricted user mode called User Account Control&#44; replacing the &quot;administrator-by-default&quot; philosophy of Windows XP. One major difference between Vista and earlier versions of Windows&#44; Windows 95 and later&#44; is that the original start button was replaced with just the Windows icon. Vista also features new graphics features&#44; the Windows Aero GUI&#44; new applications (such as Windows Calendar&#44; Windows DVD Maker and some new games including Chess&#44; Mahjong&#44; and Purble Place)&#44;  Internet Explorer 7&#44; Windows Media Player 11&#44; and a large number of underlying architectural changes.,831
72463_81 ,A15YKQU4TT7169 ,For legal reasons&#44; content in Wikipedia is subject to the laws (in particular copyright law) of Florida&#44; where Wikipedia servers are hosted. Beyond that&#44; the Wikipedian editorial principles are embodied in the &quot;five pillars&quot;&#44; and numerous policies and guidelines are intended to shape the content appropriately. Even these rules are stored in wiki form&#44; and Wikipedia editors as a community write and revise those policies and guidelines[56] and enforce them by deleting&#44; annotating with tags&#44; or modifying article materials failing to meet them. The rules on the non English editions of the Wikipedia branched off a translation of the rules on the English Wikipedia and have since diverged to some extent. While they still show broad-brush similarities&#44; they differ in many details.,825
72463_39 ,A15YKQU4TT7169 ,For legal reasons&#44; content in Wikipedia is subject to the laws (in particular copyright law) of Florida&#44; where Wikipedia servers are hosted. Beyond that&#44; the Wikipedian editorial principles are embodied in the &quot;five pillars&quot;&#44; and numerous policies and guidelines are intended to shape the content appropriately. Even these rules are stored in wiki form&#44; and Wikipedia editors as a community write and revise those policies and guidelines[56] and enforce them by deleting&#44; annotating with tags&#44; or modifying article materials failing to meet them. The rules on the non English editions of the Wikipedia branched off a translation of the rules on the English Wikipedia and have since diverged to some extent. While they still show broad-brush similarities&#44; they differ in many details.,825
72463_210 ,A15YKQU4TT7169 ,Wikipedia has also spawned several sister projects&#44; which are also run by the Wikimedia Foundation. The first&#44; &quot;In Memoriam: September 11 Wiki&#44;&quot;[204] created in October 2002&#44;[205] detailed the September 11 attacks; this project was closed in October 2006. Wiktionary&#44; a dictionary project&#44; was launched in December 2002;[206] Wikiquote&#44; a collection of quotations&#44; a week after Wikimedia launched&#44; and Wikibooks&#44; a collection of collaboratively written free textbooks and annotated texts. Wikimedia has since started a number of other projects&#44; including Wikiversity&#44; a project for the creation of free learning materials and the provision of online learning activities.[207] None of these sister projects&#44; however&#44; has come to meet the success of Wikipedia.,824
872_293 ,AOG9H27586IOW ,Gandhi- enemy of state: The state of vision he envisaged was India not be a subordinate under any Government&#44; he opined that a nation should have true self rule meaning every person rules himself&#44; so that let it not be a nation in which it imposes any law on the people&#44; on many occasions he described himself to be a philosophical anarchist. He meant that an independent Indias integrity depended on thousands of small self dependent provinces ruled on its own&#44; which does not mean the established administrative system be given over to Indian nationals for which he remarked converting Hindustan to Englishstan. The British type of Parliamentary system on which he did not believe in&#44; he wished after Indian independence wanted to dismantle the Congress party and establish direct democratic system.,821
884_182 ,AL9K2BNO4E0F4 ,Families and children play backyard cricket in suburban areas.  In India and Pakistan&#44; in the streets&#44; &quot;street cricket&quot;&#44; or &quot;tape ball&quot; is played (in long creeky streets it is played).  In this&#44; there are such rules like in one bounce&#44; it is considered a catch&#44; because of such rules and less space&#44; batsmen have to play cautiously.  Tennis balls and home made bats are used&#44; and many types of things are used as wickets&#44; for example&#44; in French Cricket&#44; biter leg.  This basically did not originate in France&#44; and mostly played by small children.  Sometimes the rules are improved: like&#44; fields man can catch the ball after one bounce in one hand.  Or if very few players only are available&#44; any body can field and the players bat by turns.,816
45247_100 ,A1GEUMI28IQ2PS ,In 1271&#44; the Mongol leader and fifth Khagan of the Mongol Empire Kublai Khan established the Yuan Dynasty&#44; with the last remnant of the Song Dynasty falling to the Yuan in 1279. Before the Mongol invasion&#44; Chinese dynasties reportedly had approximately 120 million inhabitants; after the conquest was completed in 1279&#44; the 1300 census reported roughly 60 million people.[26] A peasant named Zhu Yuanzhang overthrew the Mongols in 1368 and founded the Ming Dynasty.[27] Ming Dynasty thinkers such as Wang Yangming would further critique and expand Neo-Confucianism with ideas of individualism and innate morality that would have tremendous impact on later Japanese thought. Chosun Korea also became a nominal vassal state of Ming China and adopted much of its Neo-Confucian bureaucratic structure.,813
8066_40 ,ATA8X60VC3SSB ,After this advice&#44; even today there are many clips of television show&#44; films&#44; music video which are on youtube. Before of youtube&#44; they were not watching these videos and as per Digital Millennium Copyright Act&#44; notice are being given and and Viacom and English Premier League had put a lawsuit against youtube for making least effort in stooping copyright. While asking for billions of damages&#44; Viacom said that he saw more than 150 000 clips which was viewed at above 105 billions times. Youtube had replied that for helping the work of the owner of the samples&#44; his legal helplessness is different. After the case of Viacom had started&#44; youtube had started an new rule of signs of retrieving information which will stop the not abiding process of copyright of uploading video.,811
26300_88 ,A7N3BRBS77RH1 ,One of the influence of sun&#39;s activity would be that stratosphere would become warm&#44; whereas greenhouse gas theory forecasts it to become cold. Post 1960&#44; this trend has been observed that stratosphere has only become cold.Reduction of stratospheric ozone leads to coolness&#44; but ozone depletion did not happen till the decade of 1970. Due to solar variation and volcanic activities from industrial age till 1950&#44; it did not become hot but has become cooler only. In 2006&#44; Peter Foukal and other astrophysicists from USA&#44; Germany and Switzerland found that in the last 1000 years there has been no net increase in sun&#39;s brightness. Due to solar cycle&#44; in the last 30 years there is increase of only 0.07 %. For global warming effect this is a small but important contribution.,811
1149_305 ,A15YKQU4TT7169 ,The first version released was Mac OS X Server 1.0 in 1999&#44; and a desktop-oriented version&#44; Mac OS X v10.0 &quot;Cheetah&quot; followed on March 24&#44; 2001. Releases of Mac OS X are named after big cats: for example&#44; Mac OS X v10.6 is usually referred to by Apple and users as &quot;Snow Leopard&quot;. The server edition&#44; Mac OS X Server&#44; is architecturally identical to its desktop counterpart&#44; and includes tools to facilitate management of workgroups of Mac OS X machines&#44; and to provide access to network services. These tools include a mail transfer agent&#44; a Samba server&#44; an LDAP server&#44; a domain name server&#44; and others. It is pre-loaded on Apple&#39;s Xserve server hardware&#44; but can be run on almost all of Apple&#39;s current selling computer models.,811
